RPL7P57 50.02
RPL17P32 45.26
ADIPOR1P1 57.58
CNTFR-AS1 54.56
RNU6-1268P 65.67
SNRPCP17 34.44
RNU6-351P 17.07
RN7SL209P 54.41
RANGRF 99.73
FRA10G 69.75
GGTLC3 33.36
RPL23AP95 47.46
MIC12 67.74
OSM 66.42
SCCPDH 75.91
RPL31P10 35.56
RNU2-57P 69.85
HTN3 47.69
KRTAP10-2 45.83
RN7SL415P 34.81
RPL21P127 85.71
MEOX2-AS1 37.84
UTF1 78.11
SNX18P19 61.67
LINC01362 87.96
MRPS21P2 70.21
RNU6-747P 39.22
GLTSCR2-AS1 37.18
LINC00681 39.40
TP53I13 42.43
DFNA49 72.33
KIF26B 98.07
LINC01877 33.88
RPAP3 37.75
GLC1P 18.02
HPV18I1 50.23
MIR199B 42.22
SYCP3 37.63
HTN1 40.33
BTF3P16 67.28
GPC3 59.50
LINC00914 58.48
RAB14 74.10
MTHFSD 38.09
PCNPP5 43.13
MIR4763 22.84
LDLRAD4-AS1 53.59
LRRC47 32.89
MIR4724 62.06
GDF9 38.31
MIR4435-2 61.75
RPL23AP91 52.65
MIR6770-2 8.34
RNU5E-9P 48.99
PHRF1 28.21
RN7SKP151 86.42
LINC01072 38.91
RNU4ATAC4P 45.63
SNORD115-46 100.29
MRPL37P1 88.92
OSTCP5 46.45
CCDC66 90.22
TTTY7B 90.37
RPS26P53 45.28
LINC02174 49.39
MIR509-2 21.70
GPR21 23.53
RPL7AP30 20.11
RNU6-718P 60.18
CCDC60 52.89
LINC01634 48.54
ZNF664 25.75
PFKM 33.29
MRRF 38.64
TSTD3 17.77
GLC1B 60.45
MIR1243 54.26
SMCR8 78.63
KIAA0040 64.15
GDF11 54.17
RPL7P21 38.87
TXNP4 44.56
MIR658 40.35
LINC01230 43.56
NDUFV2-AS1 51.15
DAD1 50.41
MIR4650-1 29.58
LINC01010 36.12
CTSZ 36.24
SNORD105B 6.90
IGHV3-9 50.61
RNU6-1326P 53.29
POPDC3 83.75
SCRG1 52.87
RPL32P13 78.33
RNU6-1270P 33.99
STAC 72.36
LRRC14B 50.80
TNIP2 28.00
DBIL5P2 51.78
PRAMEF15 52.27
ENTPD1-AS1 65.43
LINC02035 45.83
MAP3K8 60.31
PTS 16.33
KRT8P42 44.89
RNU6-794P 54.11
FNBP1 25.27
DYX2 69.45
RPS26P30 36.99
NRG1 77.08
RPL36AP12 29.91
SCARNA18B 65.43
ZP4 27.32
KRT8P22 41.36
ADNP-AS1 18.95
PAIP1 51.21
DBX2 32.60
MIR6828 69.17
RPS2P16 33.99
GAGE4 45.30
CCDC54 26.47
MIR335 59.89
RNY4P14 43.26
RPL21P72 40.51
CTBP2P4 62.37
CCDC85B 37.25
SDF4 21.20
MIR5093 24.42
RN7SKP19 29.20
COMMD9 69.81
PRELID1 60.28
RPS2P25 76.85
NAPGP1 64.76
PCDH20 56.55
SNORD32B 36.24
RPS12P4 51.16
LINC01874 50.36
CARSP2 68.71
EVI2B 30.07
RNU6ATAC31P 67.01
LINC02040 48.03
LINC01767 53.93
RBM47 37.21
RNU6-153P 24.29
NDUFB4P12 47.96
RNU6-1052P 65.81
LINC01679 66.69
RGPD5 63.80
ANAPC4 66.72
RPS14P10 64.07
RPS3AP38 55.40
CICP26 18.15
CLDN7 62.94
ZNF581 61.71
FRA7J 15.18
CXorf51B 54.45
EEF1E1 70.62
RPL21P117 17.35
SYNGR1 40.87
LINC00858 20.40
LINC01054 41.08
RPS29P8 70.43
MKX-AS1 13.58
RN7SL460P 50.11
DUXAP7 41.21
LINC01628 82.48
RN7SL451P 65.57
SNORD116-8 71.35
RPL23AP76 45.24
RPL24P8 38.25
C18orf12 51.57
FGGY 56.52
RPSAP60 82.73
SNORD114-16 48.54
LINC01817 59.20
PHB2P1 59.14
SNORA13 25.79
RNU7-21P 44.36
RNU6-1217P 51.35
RANBP9 90.35
HDAC10 86.93
RPS26P23 34.35
GINGF2 36.89
RPS4Y1P1 76.91
ZNF571 36.98
RPL26P28 110.52
RN7SL504P 52.75
LINC01924 32.16
RN7SL791P 45.07
RN7SL546P 46.51
HNRNPRP3 29.43
MTCYBP41 18.73
RPL12P3 48.28
MIR3180-1 44.88
RN7SL121P 108.36
RNU6-589P 39.65
DPP10-AS1 41.79
CCKAR 38.74
GPR119 36.58
LINC01872 7.72
TTC4 38.09
KRTAP2-2 36.81
NOC2LP1 54.88
LINC01655 63.21
MIR3180-5 71.95
RPL26P24 47.82
MIR625 47.85
PIRC17 55.56
LINC00964 30.52
KRTAP10-5 33.76
TMEM108 70.18
MIR155 45.72
ADORA2A 48.79
UBE2V1P14 9.61
MIR7853 77.15
RPL26P4 78.13
ZNF474 22.98
TRABD 56.20
SALRNA3 59.98
RN7SL668P 75.14
MIR8083 59.40
HNRNPKP1 72.69
RNU6-223P 51.92
TXNP3 24.85
RPL12P18 31.43
ZNF189 60.94
RNU4ATAC17P 63.95
LINC01703 61.32
VN1R19P 33.98
PRR20FP 55.70
RPS19BP1 46.39
ADI1P2 30.16
TRAJ36 40.68
RPL5P24 34.32
C20orf202 68.57
HEMK1 81.72
RNU1-84P 58.22
LINC01132 46.97
MAPKAPK2 36.26
EIF1B-AS1 37.77
MIR3973 81.76
OPHN1 56.54
RNU6-191P 71.46
SNORD116-30 55.12
RPS23P9 50.82
RN7SKP235 59.39
PQLC2 60.20
EIF4A2P3 67.99
RN7SKP180 57.93
CKS1BP5 51.07
LINC02009 36.87
TDRD12 61.95
CHCHD4P5 65.55
HNRNPA0 75.29
C1QTNF3 61.76
PRAMEF30P 68.33
MADCAM1 68.50
RPL29P4 36.36
MIR491 64.77
SNORD141A 62.75
LINC01124 66.82
RPL36AP50 60.95
VCY1B 31.03
PVR 59.33
RPL5P9 55.14
NBEAP5 37.38
RPL30P11 27.91
VN1R40P 32.52
MIA2 19.90
DMRT2 65.42
CDK5RAP3 53.85
RPS9P4 31.43
MAPK6 52.39
RNU1-41P 54.18
UQCRHP1 64.66
HMGB1P51 65.76
RNU6-447P 56.85
RNU6-1263P 49.89
YARS 28.21
CLIP1-AS1 53.50
ZPAXP 47.79
SPATA6 24.56
SEPT14 2.94
C2orf48 51.35
RNU6-1255P 79.22
KRTAP4-9 47.32
KCNMB2-AS1 60.14
RN7SKP127 53.64
EEF1B2P7 93.29
SCARNA26A 30.89
WTIP 50.53
COD2 52.67
N4BP3 10.77
PRKCSH 34.05
RPS15AP31 84.70
MIR548AD 73.48
RPS3AP30 44.00
KLHDC8B 62.35
MIR7-1 21.68
FH 54.74
PLPPR3 30.92
SNX18P27 34.75
SNORA53 54.60
RNU6-304P 54.81
MIR142 33.75
PCDHA13 57.11
RNF38 38.43
CENPJ 76.51
PPH2 16.69
NPAP1P2 39.91
RNU6-783P 53.30
MIR6742 61.62
GPR22 68.42
HPCA 38.59
GPC4 33.62
RPL35AP33 60.44
RAC1P9 50.58
RPL27P12 48.37
RPL10P6 35.90
RN7SL663P 40.99
RN7SL566P 53.23
WBP2 62.12
TXNP7 87.11
RPL10A 56.62
RN7SL478P 45.43
TRBV7-6 64.94
ZNF337-AS1 55.83
KRT18P30 92.14
SNORA70I 55.58
NRN1 32.26
IGHV3-43 47.55
UQCRFS1P3 44.46
RPL7AP67 58.03
RN7SL539P 85.89
PRR20B 59.67
ZNF524 83.16
MTRNR2L7 26.53
RPS15AP2 111.17
SORD2P 57.02
RPL29P15 49.30
KRTAP3-2 71.59
BRD7P6 74.51
RPS29P17 40.14
RP9 31.33
ZNF441 59.39
TACR2 55.54
SNORD115-42 44.56
KRTAP9-1 37.24
ZBTB20-AS5 22.85
RPL32P33 29.38
IGLC3 39.99
LINC00501 31.71
RNU6-917P 48.76
SNORD110 36.00
RN7SL625P 42.03
C2orf42 12.30
RN7SKP129 18.50
RNU4-71P 26.18
LINC02200 60.82
HNRNPA3P12 39.02
RNU7-195P 64.01
MIR3668 60.17
ANXA6 44.15
RAB1A 54.72
RPL6P25 45.02
LINC00457 41.16
C10orf128 37.81
C16orf87 35.27
RNU6-807P 79.01
